datum	celaz	szamlaaz	osszeg
2008.03.11	2	17	7
2008.03.11	1	18	47
2008.03.11	2	22	73
2008.03.11	1	24	35
2008.03.11	1	28	27
2008.03.11	1	31	48
2008.03.11	3	34	42
2008.03.11	2	38	9
2008.03.11	1	42	93
2008.03.11	2	45	44
2008.03.11	2	49	28
2008.03.11	1	52	79
2008.03.11	2	56	8
2008.03.11	1	59	88
2008.03.11	2	63	19
2008.03.11	2	65	47
2008.03.11	2	68	68
2008.03.11	1	72	29
2008.03.11	2	75	14
2008.03.11	2	78	6
2008.03.11	3	82	75
2008.03.11	3	84	67
2008.03.11	2	85	42
2008.03.11	2	89	72
2008.03.11	1	90	30
2008.03.11	3	91	1
2008.03.11	3	93	86
2008.03.11	1	96	31
2008.03.11	3	100	31
2008.03.11	2	101	34
2008.03.11	2	103	18
2008.03.11	2	105	42
2008.03.11	1	107	78
2008.03.11	3	108	31
2008.03.11	1	112	16
2008.03.11	1	114	38
2008.03.11	2	117	36
2008.03.11	2	120	87
2008.03.11	3	122	76
2008.03.11	3	125	43
2008.03.11	3	128	15
2008.03.11	2	129	10
2008.03.11	1	131	66
2008.03.11	3	135	32
2008.03.11	2	137	2
2008.03.11	1	141	29
2008.03.11	2	142	4
2008.03.11	1	145	74
2008.03.11	2	148	39
2008.03.11	3	152	22
2008.03.11	3	155	87
2008.03.11	2	158	14
2008.03.11	2	162	22
2008.03.11	2	163	57
2008.03.11	2	167	18
2008.03.11	1	170	25
2008.03.11	3	173	51
2008.03.11	2	176	33
2008.03.11	2	180	95
2008.03.11	3	184	83
2008.03.11	2	185	14
2008.03.11	1	187	73
2008.03.11	2	190	20
2008.03.11	3	193	7
2008.03.11	1	196	50
2008.03.11	1	197	77
2008.03.11	3	201	91
2008.03.11	1	203	40
2008.03.11	2	206	10
2008.03.11	2	208	77
2008.03.11	3	209	10
2008.03.11	2	210	64
2008.03.11	1	211	37
2008.03.11	1	214	74
2008.03.11	1	218	75
2008.03.11	1	220	42
2008.03.11	3	223	1
2008.03.11	2	224	69
2008.03.11	2	226	43
2008.03.11	2	230	3
2008.03.11	2	234	11
2008.03.11	2	235	60
2008.03.11	2	238	46
2008.03.11	2	240	17
2008.03.11	1	243	68
2008.03.11	2	244	48
2008.03.11	3	247	52
2008.03.11	2	249	28
2008.03.11	2	251	72
2008.03.11	2	252	32
2008.03.11	1	254	5
2008.03.11	1	256	36
2008.03.11	2	259	24
2008.03.11	1	262	7
2008.03.11	2	266	5
2008.03.11	3	269	41
2008.03.11	1	272	11
2008.03.11	2	274	92
2008.03.11	2	278	51
2008.03.11	1	279	43
2008.03.11	1	281	33
2008.03.11	1	282	68
2008.03.11	2	286	22
2008.03.11	2	290	21
2008.03.11	2	294	58
2008.03.11	1	295	20
2008.03.11	2	297	84
2008.03.11	3	301	37
2008.03.11	2	302	96
2008.03.11	3	305	9
2008.03.11	2	308	71
2008.03.11	3	309	30
2008.03.11	1	313	82
2008.03.11	2	314	75
2008.03.11	1	317	5
2008.03.11	2	319	20
2008.03.11	2	322	15
2008.03.11	3	326	38
2008.03.11	3	328	43
2008.03.11	3	329	3
2008.03.11	2	333	93
2008.03.11	2	337	97
2008.03.11	2	341	14
2008.03.11	2	345	88
2008.03.11	1	349	20
2008.03.11	2	353	54
2008.03.11	3	354	88
2008.03.11	2	358	69
2008.03.11	2	361	93
2008.03.11	2	363	8
2008.03.11	1	367	10
2008.03.11	1	368	46
2008.03.11	2	369	7
2008.03.11	3	373	58
2008.03.11	2	376	78
2008.03.11	3	379	20
2008.03.11	2	381	39
2008.03.11	2	385	3
2008.03.11	3	389	93
2008.03.11	2	391	90
2008.03.11	2	393	93
2008.03.11	3	397	49
2008.03.11	3	401	55
2008.03.11	2	402	58
2008.03.11	1	403	27
2008.03.11	2	404	90
2008.03.11	3	407	64
2008.03.11	2	409	11
2008.03.11	2	411	61
2008.03.11	2	414	14
2008.03.11	3	415	20
2008.03.11	2	418	83
2008.03.11	2	421	16
2008.03.11	1	423	63
2008.03.11	2	425	23
2008.03.11	2	427	21
2008.03.11	2	429	17
2008.03.11	2	431	94
2008.03.11	1	433	72
2008.03.11	1	434	96
2008.03.11	2	438	64
2008.03.11	1	440	23
2008.03.11	2	444	68
2008.03.11	1	445	48
2008.03.11	3	446	59
2008.03.11	2	450	48
2008.03.11	2	452	12
2008.03.11	2	454	48
2008.03.11	2	455	2
2008.03.11	2	457	70
2008.03.11	2	459	2
2008.03.11	2	462	43
2008.03.11	1	466	89
2008.03.11	2	467	89
2008.03.11	1	468	39
2008.03.11	1	470	85
2008.03.11	1	471	25
2008.03.11	1	472	6
2008.03.11	2	475	23
2008.03.11	2	477	25
2008.03.11	1	479	4
2008.03.11	2	481	9
2008.03.11	3	485	54
2008.03.11	1	487	30
2008.03.11	1	488	37
2008.03.11	1	492	28
2008.03.11	3	496	32
2008.03.11	2	499	94
2008.03.11	2	502	13
2008.03.11	3	505	35
2008.03.11	3	508	56
2008.03.11	2	509	24
2008.03.11	2	513	36
2008.03.11	3	515	19
2008.03.11	3	519	14
2008.03.11	1	523	26
2008.03.11	1	527	6
2008.03.11	2	530	19
2008.03.11	2	531	23
2008.03.11	1	535	75
2008.03.11	3	538	23
2008.03.11	2	542	36
2008.03.11	1	546	11
2008.03.11	2	547	47
2008.03.11	2	548	86
2008.03.11	2	550	30
2008.03.11	3	552	23
2008.03.11	2	555	13
2008.03.11	2	557	96
2008.03.11	3	558	21
2008.03.11	1	561	82
2008.03.11	2	562	28
2008.03.11	2	563	27
2008.03.11	3	564	9
2008.03.11	3	567	44
2008.03.11	2	568	39
2008.03.11	3	572	29
2008.03.11	2	574	93
2008.03.11	2	576	41
2008.03.11	2	577	47
2008.03.11	3	578	10
2008.03.11	2	582	75
2008.03.11	1	586	20
2008.03.11	3	588	52
2008.03.11	3	589	8
2008.03.11	2	592	53
2008.03.11	2	596	86
2008.03.11	2	600	54
2008.03.11	2	604	52
2008.03.11	3	606	15
2008.03.11	2	610	79
2008.03.11	2	613	26
2008.03.11	1	615	22
2008.03.11	3	617	1
2008.03.11	1	619	20
2008.03.11	2	622	48
2008.03.11	2	625	82
2008.03.11	1	629	35
2008.03.11	1	632	7
2008.03.11	3	636	41
2008.03.11	2	638	68
2008.03.11	2	640	36
2008.03.11	2	643	21
2008.03.11	1	644	30
2008.03.11	2	645	1
2008.03.11	1	646	98
2008.03.11	3	648	22
2008.03.11	3	651	17
2008.03.11	1	653	79
2008.03.11	2	654	58
2008.03.11	1	658	49
2008.03.11	2	661	99
2008.03.11	2	663	6
2008.03.11	2	664	8
2008.03.11	3	668	24
2008.03.11	2	671	79
2008.03.11	3	672	39
2008.03.11	2	675	68
2008.03.11	2	679	23
2008.03.11	2	683	57
2008.03.11	3	686	98
2008.03.11	2	687	19
2008.03.11	2	689	14
2008.03.11	3	691	31
2008.03.11	3	695	65
2008.03.11	3	696	66
2008.03.11	2	700	29
2008.03.11	2	701	2
2008.03.11	3	705	79
2008.03.11	1	706	11
2008.03.11	3	710	45
2008.03.11	2	714	68
2008.03.11	2	717	40
2008.03.11	2	719	51
2008.03.11	3	722	99
2008.03.11	1	723	17
2008.03.11	1	727	24
2008.03.11	2	731	89
2008.03.11	2	732	56
2008.03.11	2	734	94
2008.03.11	2	735	2
2008.03.11	3	738	24
2008.03.11	2	740	29
2008.03.11	2	741	26
2008.03.11	2	745	3
2008.03.11	1	747	55
2008.03.11	1	748	8
2008.03.11	1	752	8
2008.03.11	3	754	50
2008.03.11	2	757	42
2008.03.11	3	761	5
2008.03.11	2	765	59
2008.03.11	1	768	45
2008.03.11	2	769	10
2008.03.11	1	770	24
2008.03.11	2	771	9
2008.03.11	2	774	87
2008.03.11	2	777	32
2008.03.11	3	779	38
2008.03.11	2	781	54
2008.03.11	2	783	75
2008.03.11	2	785	50
2008.03.11	1	786	75
2008.03.11	2	787	96
2008.03.11	3	790	6
2008.03.11	3	792	33
2008.03.11	2	795	59
2008.03.11	1	796	36
2008.03.11	2	800	93
2008.03.11	2	803	79
2008.03.11	2	807	44
2008.03.11	2	808	72
2008.03.11	2	811	12
2008.03.11	3	812	44
2008.03.11	3	816	34
2008.03.11	2	818	6
2008.03.11	1	819	98
2008.03.11	1	823	95
2008.03.11	2	825	92
2008.03.11	2	829	35
2008.03.11	2	831	22
2008.03.11	1	834	98
2008.03.11	2	838	63
2008.03.11	2	841	31
2008.03.11	2	843	91
2008.03.11	3	847	99
2008.03.11	1	851	81
2008.03.11	1	854	85
2008.03.11	2	855	9
2008.03.11	2	856	96
2008.03.11	2	860	47
2008.03.11	2	864	7
2008.03.11	2	867	36
2008.03.11	3	870	45
2008.03.11	2	872	59
2008.03.11	1	874	24
2008.03.11	3	878	82
2008.03.11	1	880	81
2008.03.11	2	883	18
2008.03.11	1	887	39
2008.03.11	2	890	40
2008.03.11	1	892	69
2008.03.11	2	895	24
2008.03.11	3	899	50
2008.03.11	2	900	44
2008.03.11	3	903	27
2008.03.11	3	905	38
2008.03.11	2	909	58
2008.03.11	2	912	47
2008.03.11	2	913	18
2008.03.11	2	916	76
2008.03.11	3	917	63
2008.03.11	2	920	93
2008.03.11	3	924	15
2008.03.11	1	928	23
2008.03.11	2	931	65
2008.03.11	3	933	38
2008.03.11	1	936	89
2008.03.11	1	939	16
2008.03.11	2	941	63
2008.03.11	2	945	30
2008.03.11	1	948	62
2008.03.11	1	950	56
2008.03.11	2	952	59
2008.03.11	1	956	68
2008.03.11	3	957	31
2008.03.11	2	960	43
2008.03.11	2	962	52
2008.03.11	3	966	54
2008.03.11	3	969	96
2008.03.11	3	972	77
2008.03.11	1	976	41
2008.03.11	1	979	86
2008.03.11	2	981	30
2008.03.11	2	983	58
2008.03.11	2	985	28
2008.03.11	3	989	66
2008.03.11	2	990	20
2008.03.11	2	994	85
2008.03.11	2	996	11
2008.03.11	2	1000	91
2008.03.11	2	1002	76
2008.03.11	2	1006	60
2008.03.11	2	1008	90
2008.03.11	2	1011	65
2008.03.11	2	1015	30
2008.03.11	2	1019	81
2008.03.11	2	1022	67
2008.03.11	1	1023	84
2008.03.11	2	1025	80
2008.03.11	1	1027	25
2008.03.11	3	1028	41
2008.03.11	1	1030	51
2008.03.11	1	1032	14
2008.03.11	2	1036	32
2008.03.11	2	1040	12
2008.03.11	2	1042	32
2008.03.11	2	1044	71
2008.03.11	2	1048	27
2008.03.11	3	1051	79
2008.03.11	2	1052	26
2008.03.11	2	1055	12
2008.03.11	2	1058	18
2008.03.11	1	1062	44
2008.03.11	2	1064	33
2008.03.11	2	1065	25
2008.03.11	2	1066	45
2008.03.11	1	1067	6
2008.03.11	1	1069	87
2008.03.11	2	1073	84
2008.03.11	1	1075	94
2008.03.11	2	1078	32
2008.03.11	3	1080	44
2008.03.11	3	1083	17
2008.03.11	2	1084	22
2008.03.11	1	1087	19
2008.03.11	1	1091	18
2008.03.11	2	1095	45
2008.03.11	2	1099	20
2008.03.11	2	1102	70
2008.03.11	2	1103	31
2008.03.11	2	1104	70
2008.03.11	1	1105	83
2008.03.11	2	1109	19
2008.03.11	3	1110	73
2008.03.11	1	1114	46
2008.03.11	2	1116	37
2008.03.11	2	1117	32
2008.03.11	2	1120	61
2008.03.11	2	1123	12
2008.03.11	2	1124	6
2008.03.11	2	1128	8
2008.03.11	2	1129	97
2008.03.11	2	1132	28
2008.03.11	1	1135	94
2008.03.11	1	1138	23
2008.03.11	2	1140	79
2008.03.11	1	1144	40
2008.03.11	2	1148	26
2008.03.11	2	1152	83
2008.03.11	3	1153	9
2008.03.11	1	1155	50
2008.03.11	2	1159	4
2008.03.11	2	1160	16
2008.03.11	2	1163	84
2008.03.11	2	1164	28
2008.03.11	2	1166	28
2008.03.11	2	1169	46
2008.03.11	1	1173	8
2008.03.11	2	1177	30
2008.03.11	1	1181	99
2008.03.11	2	1183	36
2008.03.11	3	1187	77
2008.03.18	5	3	38
2008.03.18	5	7	53
2008.03.18	5	8	52
2008.03.18	7	12	83
2008.03.18	5	13	6
2008.03.18	1	15	15
2008.03.18	7	19	12
2008.03.18	5	22	64
2008.03.18	1	23	45
2008.03.18	5	26	64
2008.03.18	5	27	81
2008.03.18	5	28	5
2008.03.18	5	29	94
2008.03.18	1	33	60
2008.03.18	5	36	60
2008.03.18	5	38	5
2008.03.18	5	41	53
2008.03.18	5	45	14
2008.03.18	7	48	48
2008.03.18	5	51	32
2008.03.18	5	53	11
2008.03.18	1	56	28
2008.03.18	5	60	45
2008.03.18	5	63	82
2008.03.18	7	66	48
2008.03.18	1	68	2
2008.03.18	7	71	52
2008.03.18	7	74	60
2008.03.18	5	75	84
2008.03.18	7	79	34
2008.03.18	7	81	68
2008.03.18	5	82	97
2008.03.18	1	83	80
2008.03.18	5	85	26
2008.03.18	7	89	46
2008.03.18	5	93	93
2008.03.18	1	95	85
2008.03.18	5	98	77
2008.03.18	1	100	29
2008.03.18	5	101	50
2008.03.18	1	105	99
2008.03.18	5	108	87
2008.03.18	7	110	73
2008.03.18	5	112	65
2008.03.18	5	115	12
2008.03.18	1	118	58
2008.03.18	5	121	27
2008.03.18	5	124	40
2008.03.18	1	128	57
2008.03.18	5	130	87
2008.03.18	5	132	89
2008.03.18	7	134	74
2008.03.18	1	137	99
2008.03.18	5	141	76
2008.03.18	5	143	62
2008.03.18	7	145	67
2008.03.18	1	147	52
2008.03.18	1	149	12
2008.03.18	1	152	44
2008.03.18	7	156	21
2008.03.18	5	160	7
2008.03.18	5	163	32
2008.03.18	5	165	35
2008.03.18	5	167	33
2008.03.18	7	169	84
2008.03.18	7	173	98
2008.03.18	5	175	36
2008.03.18	7	178	5
2008.03.18	5	180	32
2008.03.18	7	184	25
2008.03.18	5	188	46
2008.03.18	7	192	36
2008.03.18	5	195	54
2008.03.18	5	198	11
2008.03.18	7	201	32
2008.03.18	5	205	26
2008.03.18	5	207	53
2008.03.18	7	209	56
2008.03.18	5	212	46
2008.03.18	1	215	38
2008.03.18	7	217	61
2008.03.18	7	221	30
2008.03.18	1	222	32
2008.03.18	5	224	84
2008.03.18	5	227	79
2008.03.18	7	228	24
2008.03.18	7	232	79
2008.03.18	1	236	53
2008.03.18	5	238	7
2008.03.18	5	240	47
2008.03.18	1	244	36
2008.03.18	7	246	40
2008.03.18	5	248	43
2008.03.18	5	250	30
2008.03.18	5	252	1
2008.03.18	1	255	68
2008.03.18	5	258	44
2008.03.18	5	260	72
2008.03.18	1	261	77
2008.03.18	5	264	15
2008.03.18	7	266	22
2008.03.18	1	267	73
2008.03.18	7	269	62
2008.03.18	1	271	21
2008.03.18	5	273	9
2008.03.18	5	276	17
2008.03.18	7	280	57
2008.03.18	5	281	86
2008.03.18	5	285	82
2008.03.18	7	286	54
2008.03.18	1	289	60
2008.03.18	7	293	6
2008.03.18	5	296	65
2008.03.18	5	298	33
2008.03.18	5	302	73
2008.03.18	7	304	47
2008.03.18	7	307	58
2008.03.18	1	309	72
2008.03.18	5	311	95
2008.03.18	5	314	19
2008.03.18	5	315	60
2008.03.18	5	317	70
2008.03.18	1	318	28
2008.03.18	7	321	42
2008.03.18	1	325	72
2008.03.18	5	326	28
2008.03.18	5	328	69
2008.03.18	7	331	4
2008.03.18	1	332	92
2008.03.18	1	336	22
2008.03.18	5	340	20
2008.03.18	7	342	13
2008.03.18	5	345	12
2008.03.18	5	347	21
2008.03.18	1	350	79
2008.03.18	5	351	4
2008.03.18	7	353	62
2008.03.18	7	356	57
2008.03.18	7	360	48
2008.03.18	5	363	23
2008.03.18	5	365	12
2008.03.18	5	369	52
2008.03.18	7	372	14
2008.03.18	5	376	47
2008.03.18	5	380	70
2008.03.18	1	384	7
2008.03.18	1	386	8
2008.03.18	5	387	6
2008.03.18	5	391	38
2008.03.18	5	394	20
2008.03.18	5	397	13
2008.03.18	5	398	25
2008.03.18	5	402	15
2008.03.18	5	404	93
2008.03.18	1	406	20
2008.03.18	7	407	3
2008.03.18	1	409	2
2008.03.18	5	413	26
2008.03.18	1	415	18
2008.03.18	5	419	20
2008.03.18	7	421	97
2008.03.18	7	423	18
2008.03.18	1	426	30
2008.03.18	5	428	36
2008.03.18	7	431	3
2008.03.18	7	434	69
2008.03.18	5	435	95
2008.03.18	5	439	92
2008.03.18	7	440	9
2008.03.18	7	443	80
2008.03.18	1	444	40
2008.03.18	5	445	4
2008.03.18	5	446	41
2008.03.18	5	449	50
2008.03.18	5	451	93
2008.03.18	5	452	82
2008.03.18	7	454	74
2008.03.18	7	456	79
2008.03.18	5	457	57
2008.03.18	7	458	17
2008.03.18	7	462	17
2008.03.18	7	466	68
2008.03.18	7	467	30
2008.03.18	7	471	10
2008.03.18	7	475	69
2008.03.18	5	477	9
2008.03.18	5	480	12
2008.03.18	7	482	63
2008.03.18	1	483	31
2008.03.18	1	486	24
2008.03.18	7	487	3
2008.03.18	5	491	37
2008.03.18	5	494	2
2008.03.18	5	498	90
2008.03.18	5	500	3
2008.03.18	7	501	47
2008.03.18	1	504	81
2008.03.18	5	508	18
2008.03.18	7	511	13
2008.03.18	7	513	77
2008.03.18	1	517	71
2008.03.18	7	520	2
2008.03.18	1	522	32
2008.03.18	5	524	68
2008.03.18	5	527	35
2008.03.18	5	529	48
2008.03.18	5	531	30
2008.03.18	1	532	18
2008.03.18	5	535	78
2008.03.18	5	539	52
2008.03.18	5	543	98
2008.03.18	5	547	14
2008.03.18	1	551	96
2008.03.18	5	552	17
2008.03.18	1	555	46
2008.03.18	1	557	95
2008.03.18	7	560	12
2008.03.18	7	562	40
2008.03.18	5	565	2
2008.03.18	7	569	24
2008.03.18	1	572	30
2008.03.18	1	574	22
2008.03.18	5	575	34
2008.03.18	1	576	11
2008.03.18	1	577	6
2008.03.18	1	579	64
2008.03.18	5	583	45
2008.03.18	5	584	29
2008.03.18	5	587	61
2008.03.18	5	588	65
2008.03.18	1	589	30
2008.03.18	1	590	63
2008.03.18	5	594	26
2008.03.18	1	597	26
2008.03.18	1	600	24
2008.03.18	5	604	29
2008.03.18	1	605	99
2008.03.18	1	606	46
2008.03.18	5	608	28
2008.03.18	7	610	53
2008.03.18	5	614	83
2008.03.18	1	616	13
2008.03.18	7	619	41
2008.03.18	7	623	38
2008.03.18	5	624	75
2008.03.18	5	626	64
2008.03.18	5	627	63
2008.03.18	5	628	81
2008.03.18	1	630	77
2008.03.18	7	632	62
2008.03.18	5	636	94
2008.03.18	7	637	83
2008.03.18	7	638	89
2008.03.18	7	639	20
2008.03.18	5	640	36
2008.03.18	7	641	46
2008.03.18	7	643	10
2008.03.18	5	647	19
2008.03.18	7	650	86
2008.03.18	7	651	68
2008.03.18	1	655	40
2008.03.18	1	657	14
2008.03.18	5	660	46
2008.03.18	5	663	49
2008.03.18	5	666	80
2008.03.18	1	669	49
2008.03.18	1	673	16
2008.03.18	5	674	89
2008.03.18	1	678	29
2008.03.18	1	682	44
2008.03.18	1	684	94
2008.03.18	5	687	88
2008.03.18	1	688	87
2008.03.18	5	692	98
2008.03.18	5	693	41
2008.03.18	5	696	48
2008.03.18	1	697	55
2008.03.18	1	700	13
2008.03.18	7	703	79
2008.03.18	5	706	33
2008.03.18	5	708	32
2008.03.18	1	710	85
2008.03.18	5	711	86
2008.03.18	7	714	44
2008.03.18	7	718	19
2008.03.18	7	722	18
2008.03.18	5	723	3
2008.03.18	5	725	81
2008.03.18	5	728	15
2008.03.18	5	730	10
2008.03.18	5	732	28
2008.03.18	5	736	78
2008.03.18	5	740	20
2008.03.18	5	743	61
2008.03.18	5	747	63
2008.03.18	5	749	17
2008.03.18	5	751	34
2008.03.18	5	754	72
2008.03.18	1	758	4
2008.03.18	5	761	50
2008.03.18	1	763	58
2008.03.18	7	766	42
2008.03.18	7	768	61
2008.03.18	5	771	25
2008.03.18	5	774	91
2008.03.18	5	776	71
2008.03.18	7	780	24
2008.03.18	7	783	29
2008.03.18	5	784	34
2008.03.18	5	785	60
2008.03.18	1	789	96
2008.03.18	7	791	52
2008.03.18	5	792	86
2008.03.18	1	794	9
2008.03.18	5	796	78
2008.03.18	7	800	3
2008.03.18	7	802	48
2008.03.18	5	806	8
2008.03.18	1	807	69
2008.03.18	5	809	17
2008.03.18	5	813	19
2008.03.18	7	817	83
2008.03.18	7	818	35
2008.03.18	7	822	44
2008.03.18	7	826	98
2008.03.18	7	830	10
2008.03.18	1	832	80
2008.03.18	7	836	20
2008.03.18	7	838	88
2008.03.18	5	841	47
2008.03.18	5	842	99
2008.03.18	5	846	11
2008.03.18	1	850	87
2008.03.18	7	852	40
2008.03.18	7	853	28
2008.03.18	1	857	60
2008.03.18	5	861	95
2008.03.18	7	865	45
2008.03.18	5	868	66
2008.03.18	5	870	69
2008.03.18	7	871	7
2008.03.18	7	873	9
2008.03.18	5	875	14
2008.03.18	1	876	38
2008.03.18	5	880	41
2008.03.18	5	882	32
2008.03.18	5	885	70
2008.03.18	7	887	65
2008.03.18	5	891	77
2008.03.18	5	894	7
2008.03.18	7	898	36
2008.03.18	1	901	53
2008.03.18	7	903	23
2008.03.18	5	905	56
2008.03.18	5	908	12
2008.03.18	5	911	99
2008.03.18	5	912	78
2008.03.18	1	913	57
2008.03.18	5	917	48
2008.03.18	1	920	6
2008.03.18	1	921	21
2008.03.18	5	924	18
2008.03.18	5	926	91
2008.03.18	5	928	35
2008.03.18	7	930	9
2008.03.18	5	931	38
2008.03.18	5	932	94
2008.03.18	7	936	95
2008.03.18	1	937	1
2008.03.18	5	939	9
2008.03.18	1	941	8
2008.03.18	7	943	79
2008.03.18	5	945	46
2008.03.18	1	948	56
2008.03.18	5	952	30
2008.03.18	5	955	23
2008.03.18	7	958	94
2008.03.18	5	960	55
2008.03.18	5	963	62
2008.03.18	7	967	26
2008.03.18	5	970	4
2008.03.18	5	972	6
2008.03.18	7	976	4
2008.03.18	7	979	88
2008.03.18	5	982	27
2008.03.18	1	986	29
2008.03.18	1	988	54
2008.03.18	7	991	10
2008.03.18	7	992	57
2008.03.18	5	994	6
2008.03.18	5	996	7
2008.03.18	5	997	90
2008.03.18	5	1001	48
2008.03.18	5	1004	41
2008.03.18	5	1007	82
2008.03.18	5	1010	31
2008.03.18	7	1011	46
2008.03.18	5	1015	36
2008.03.18	5	1016	61
2008.03.18	5	1017	16
2008.03.18	5	1020	5
2008.03.18	1	1024	90
2008.03.18	5	1025	50
2008.03.18	5	1027	90
2008.03.18	7	1029	72
2008.03.18	5	1033	3
2008.03.18	1	1035	47
2008.03.18	5	1037	9
2008.03.18	1	1040	25
2008.03.18	5	1042	39
2008.03.18	5	1046	54
2008.03.18	7	1047	86
2008.03.18	5	1048	36
2008.03.18	5	1049	6
2008.03.18	5	1053	70
2008.03.25	2	3	33
2008.03.25	3	4	37
2008.03.25	2	7	65
2008.03.25	3	8	25
2008.03.25	5	12	28
2008.03.25	7	13	93
2008.03.25	7	14	95
2008.03.25	5	17	55
2008.03.25	5	21	44
2008.03.25	7	25	84
2008.03.25	3	29	48
2008.03.25	5	31	56
2008.03.25	5	32	82
2008.03.25	3	36	46
2008.03.25	3	38	22
2008.03.25	7	39	30
2008.03.25	2	40	21
2008.03.25	5	43	80
2008.03.25	3	44	18
2008.03.25	2	47	37
2008.03.25	3	49	24
2008.03.25	7	52	87
2008.03.25	7	54	36
2008.03.25	2	55	92
2008.03.25	5	56	14
2008.03.25	3	58	32
2008.03.25	5	59	75
2008.03.25	5	62	81
2008.03.25	7	64	54
2008.03.25	7	65	8
2008.03.25	3	67	37
2008.03.25	2	68	42
2008.03.25	7	72	2
2008.03.25	7	76	37
2008.03.25	2	80	21
2008.03.25	3	83	74
2008.03.25	7	84	35
2008.03.25	3	87	15
2008.03.25	2	88	26
2008.03.25	5	89	79
2008.03.25	7	92	31
2008.03.25	7	93	96
2008.03.25	2	96	53
2008.03.25	3	99	56
2008.03.25	2	103	37
2008.03.25	3	107	34
2008.03.25	2	111	3
2008.03.25	3	115	3
2008.03.25	7	117	6
2008.03.25	2	119	43
2008.03.25	3	121	73
2008.03.25	5	123	13
2008.03.25	2	125	67
2008.03.25	3	126	12
2008.03.25	5	128	66
2008.03.25	3	131	17
2008.03.25	5	135	46
2008.03.25	2	138	77
2008.03.25	7	142	81
2008.03.25	3	146	40
2008.03.25	5	150	47
2008.03.25	7	151	2
2008.03.25	3	154	9
2008.03.25	5	155	17
2008.03.25	2	157	69
2008.03.25	5	160	98
2008.03.25	3	161	76
2008.03.25	2	163	25
2008.03.25	3	164	14
2008.03.25	5	165	67
2008.03.25	3	166	57
2008.03.25	2	169	4
2008.03.25	7	172	80
2008.03.25	3	175	5
2008.03.25	7	177	59
2008.03.25	7	180	28
2008.03.25	3	182	68
2008.03.25	7	186	21
2008.03.25	2	187	83
2008.03.25	5	191	79
2008.03.25	2	194	39
2008.03.25	3	196	3
2008.03.25	7	199	30
2008.03.25	5	203	74
2008.03.25	5	205	6
2008.03.25	5	208	61
2008.03.25	3	210	97
2008.03.25	3	211	41
2008.03.25	5	214	32
2008.03.25	5	218	89
2008.03.25	2	221	87
2008.03.25	7	222	80
2008.03.25	2	224	40
2008.03.25	5	225	44
2008.03.25	2	226	98
2008.03.25	7	227	91
2008.03.25	7	230	38
2008.03.25	3	232	61
2008.03.25	3	234	33
2008.03.25	2	235	74
2008.03.25	2	237	57
2008.03.25	3	240	5
2008.03.25	7	241	87
2008.03.25	3	245	29
2008.03.25	7	247	49
2008.03.25	2	251	21
2008.03.25	2	252	65
2008.03.25	2	256	55
2008.03.25	7	260	62
2008.03.25	7	264	8
2008.03.25	5	267	64
2008.03.25	7	270	53
2008.03.25	7	271	47
2008.03.25	7	272	67
2008.03.25	7	275	42
2008.03.25	5	278	24
2008.03.25	7	281	54
2008.03.25	3	282	98
2008.03.25	7	284	14
2008.03.25	7	286	66
2008.03.25	5	289	83
2008.03.25	5	290	2
2008.03.25	5	291	93
2008.03.25	2	292	80
2008.03.25	3	293	34
2008.03.25	5	294	38
2008.03.25	2	297	79
2008.03.25	2	301	66
2008.03.25	2	305	7
2008.03.25	7	306	23
2008.03.25	7	309	88
2008.03.25	2	312	24
2008.03.25	5	314	1
2008.03.25	5	315	42
2008.03.25	2	319	19
2008.03.25	3	321	27
2008.03.25	7	322	17
2008.03.25	5	323	33
2008.03.25	5	327	71
2008.03.25	7	328	55
2008.03.25	5	331	55
2008.03.25	7	335	94
2008.03.25	5	336	45
2008.03.25	3	339	14
2008.03.25	2	341	16
2008.03.25	5	345	29
2008.03.25	5	349	41
2008.03.25	7	350	73
2008.03.25	3	353	97
2008.03.25	5	356	36
2008.03.25	2	357	59
2008.03.25	5	361	90
2008.03.25	5	363	2
2008.03.25	7	365	14
2008.03.25	3	369	49
2008.03.25	7	371	79
2008.03.25	7	374	27
2008.03.25	5	375	32
2008.03.25	5	376	30
2008.03.25	5	380	20
2008.03.25	7	382	74
2008.03.25	5	386	85
2008.03.25	7	390	22
2008.03.25	5	392	73
2008.03.25	7	394	44
2008.03.25	3	397	79
2008.03.25	3	401	25
2008.03.25	7	405	39
2008.03.25	7	406	36
2008.03.25	7	408	45
2008.03.25	3	411	77
2008.03.25	2	412	54
2008.03.25	2	413	49
2008.03.25	7	417	82
2008.03.25	7	420	26
2008.03.25	2	423	3
2008.03.25	7	426	83
2008.03.25	3	429	91
2008.03.25	5	430	48
2008.03.25	7	434	23
2008.03.25	2	437	41
2008.03.25	3	438	72
2008.03.25	3	439	90
2008.03.25	5	440	15
2008.03.25	5	441	20
2008.03.25	3	444	13
2008.03.25	2	447	3
2008.03.25	5	449	79
2008.03.25	5	450	10
2008.03.25	5	451	51
2008.03.25	5	454	42
2008.03.25	7	457	15
2008.03.25	5	460	43
2008.03.25	2	463	47
2008.03.25	7	464	99
2008.03.25	5	468	23
2008.03.25	3	471	43
2008.03.25	2	472	16
2008.03.25	5	476	80
2008.03.25	5	477	3
